"class name"," frequency"
"com.hazelcast.replicatedmap.ReplicatedMap<java.lang.Object","java.lang.Object>","2",""
"com.hazelcast.collection.IQueue<java.lang.String>","3",""
"com.hazelcast.core.HazelcastInstance","2",""
"org.mockito.ArgumentCaptor<com.hazelcast.collection.ItemListener<java.lang.String>>","3",""
"com.hazelcast.ringbuffer.Ringbuffer<java.lang.Object>","2",""
"org.mockito.ArgumentCaptor<com.hazelcast.topic.MessageListener<java.lang.String>>","2",""
"com.hazelcast.map.IMap<java.lang.Object","java.lang.Object>","3",""
"com.hazelcast.collection.ISet<java.lang.String>","1",""
"com.hazelcast.collection.IQueue<java.lang.Object>","1",""
"com.hazelcast.transaction.TransactionalQueue<java.lang.Object>","1",""
"org.apache.hadoop.fs.FileSystem","3",""
"org.apache.hadoop.conf.Configuration","3",""
"org.apache.hadoop.fs.Path","3",""
"org.apache.hadoop.fs.FSDataOutputStream","4",""
"org.apache.hadoop.fs.FileStatus","3",""
"org.apache.hadoop.fs.FSDataInputStream","2",""
"com.obs.services.ObsClient","11",""
"org.influxdb.impl.InfluxDBImpl","1",""
"org.schwering.irc.lib.IRCConnection","3",""
"org.schwering.irc.lib.IRCEventAdapter","2",""
"javax.net.SocketFactory","1",""
"java.io.Reader","1",""
"org.kie.api.runtime.manager.RuntimeManager","2",""
"org.kie.api.executor.CommandContext","2",""
"com.atlassian.jira.rest.client.api.JiraRestClient","14",""
"com.atlassian.jira.rest.client.api.JiraRestClientFactory","14",""
"com.atlassian.jira.rest.client.api.SearchRestClient","3",""
"com.atlassian.jira.rest.client.api.IssueRestClient","12",""
"com.atlassian.jira.rest.client.api.MetadataRestClient","2",""
"com.atlassian.jira.rest.client.api.domain.Issue","2",""
"javax.persistence.EntityManagerFactory","4",""
"javax.persistence.EntityManager","4",""
"javax.persistence.EntityTransaction","2",""
"java.util.concurrent.Future","1",""
"org.apache.kafka.clients.producer.KafkaProducer","1",""
"org.apache.kafka.clients.consumer.KafkaConsumer<java.lang.Object","java.lang.Object>","1",""
"javax.mail.Message","1",""
"javax.management.ObjectInstance","1",""
"com.codahale.metrics.MetricRegistry","19",""
"com.codahale.metrics.Histogram","2",""
"com.codahale.metrics.Counter","3",""
"com.codahale.metrics.Timer","2",""
"com.codahale.metrics.Timer.Context","1",""
"org.mockito.InOrder","1",""
"com.codahale.metrics.Meter","2",""
"java.util.concurrent.ThreadFactory","2",""
"io.micrometer.core.instrument.MeterRegistry","7",""
"io.micrometer.core.instrument.Counter","1",""
"org.apache.mina.transport.socket.SocketConnector","1",""
"com.googlecode.jsendnsca.PassiveCheckSender","3",""
"com.googlecode.jsendnsca.NagiosPassiveCheckSender","3",""
"com.github.tomakehurst.wiremock.http.ResponseDefinition","1",""
"org.openstack4j.api.OSClient.OSClientV3","1",""
"org.openstack4j.api.storage.BlockVolumeSnapshotService","1",""
"org.openstack4j.model.storage.block.VolumeSnapshot","1",""
"org.mockito.ArgumentCaptor<java.lang.String>","32",""
"org.openstack4j.api.storage.BlockVolumeService","1",""
"org.openstack4j.model.storage.block.Volume","1",""
"org.openstack4j.api.storage.BlockStorageService","1",""
"org.openstack4j.api.image.ImageService","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.image.Image>","2",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.common.Payload<?>>","2",""
"org.openstack4j.model.image.Image","1",""
"org.openstack4j.model.identity.v3.Region","1",""
"org.openstack4j.api.identity.v3.RegionService","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.identity.v3.Region>","1",""
"org.openstack4j.model.identity.v3.Domain","1",""
"org.openstack4j.api.identity.v3.DomainService","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.identity.v3.Domain>","1",""
"org.openstack4j.model.identity.v3.Group","1",""
"org.openstack4j.api.identity.v3.GroupService","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.identity.v3.Group>","1",""
"org.openstack4j.model.identity.v3.Project","1",""
"org.openstack4j.api.identity.v3.ProjectService","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.identity.v3.Project>","1",""
"org.openstack4j.model.identity.v3.User","1",""
"org.openstack4j.api.identity.v3.UserService","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.identity.v3.User>","1",""
"org.openstack4j.api.identity.v3.IdentityService","1",""
"org.openstack4j.model.network.Port","1",""
"org.openstack4j.api.networking.PortService","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.network.Port>","1",""
"org.openstack4j.model.network.Router","1",""
"org.openstack4j.api.networking.RouterService","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.network.Router>","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.network.AttachInterfaceType>","1",""
"org.openstack4j.model.network.Network","1",""
"org.openstack4j.api.networking.NetworkService","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.network.Network>","1",""
"org.openstack4j.model.network.Subnet","1",""
"org.openstack4j.api.networking.SubnetService","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.network.Subnet>","1",""
"org.openstack4j.api.networking.NetworkingService","1",""
"org.openstack4j.model.compute.Keypair","1",""
"org.openstack4j.api.compute.KeypairService","1",""
"org.openstack4j.api.compute.ComputeService","1",""
"org.openstack4j.model.compute.Server","1",""
"org.openstack4j.api.compute.ServerService","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.compute.Action>","1",""
"org.openstack4j.model.compute.Flavor","1",""
"org.openstack4j.api.compute.FlavorService","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.compute.Flavor>","1",""
"org.openstack4j.model.storage.object.SwiftObject","1",""
"org.openstack4j.api.storage.ObjectStorageObjectService","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.storage.object.options.ObjectLocation>","1",""
"org.mockito.ArgumentCaptor<java.util.Map<java.lang.String","java.lang.String>>","3",""
"org.openstack4j.model.storage.object.SwiftContainer","1",""
"org.openstack4j.api.storage.ObjectStorageContainerService","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.storage.object.options.CreateUpdateContainerOptions>","1",""
"org.mockito.ArgumentCaptor<org.openstack4j.model.storage.object.options.ContainerListOptions>","1",""
"org.openstack4j.api.storage.ObjectStorageService","1",""
"com.impossibl.postgres.jdbc.PGDataSource","3",""
"com.impossibl.postgres.api.jdbc.PGConnection","6",""
"java.sql.PreparedStatement","10",""
"java.sql.CallableStatement","1",""
"java.sql.Connection","14",""
"javax.print.PrintService","5",""
"javax.print.DocPrintJob","4",""
"javax.print.PrintServiceLookup","1",""
"org.apache.pulsar.client.api.Consumer","3",""
"quickfix.MessageStoreFactory","3",""
"quickfix.LogFactory","3",""
"quickfix.MessageFactory","2",""
"quickfix.MessageStore","2",""
"quickfix.Application","1",""
"com.rabbitmq.client.Connection","3",""
"com.rabbitmq.client.Channel","2",""
"com.rabbitmq.client.AlreadyClosedException","1",""
"com.rabbitmq.client.ConnectionFactory","1",""
"com.rabbitmq.client.Envelope","1",""
"com.rabbitmq.client.AMQP.BasicProperties","1",""
"org.cometd.bayeux.Message","1",""
"java.util.Map<java.lang.String","java.lang.Object>","3",""
"org.cometd.bayeux.client.ClientSessionChannel","8",""
"org.eclipse.jetty.client.api.Request","3",""
"org.eclipse.jetty.client.api.ContentResponse","1",""
"org.eclipse.jetty.client.api.Response","2",""
"org.eclipse.jetty.client.api.Result","1",""
"org.eclipse.jetty.client.HttpConversation","1",""
"org.jsmpp.session.SMPPSession","9",""
"com.splunk.TcpInput","2",""
"com.splunk.Index","2",""
"com.splunk.IndexCollection","2",""
"com.splunk.InputCollection","2",""
"com.splunk.Job","2",""
"com.splunk.JobCollection","2",""
"org.springframework.batch.core.launch.JobLauncher","2",""
"org.springframework.batch.core.configuration.JobRegistry","1",""
"org.springframework.batch.core.Job","5",""
"org.springframework.batch.core.JobExecution","1",""
"org.springframework.ldap.core.LdapTemplate","2",""
"org.mockito.ArgumentCaptor<javax.naming.directory.Attributes>","1",""
"org.mockito.ArgumentCaptor<java.lang.Object>","1",""
"org.mockito.ArgumentCaptor<java.lang.Integer>","1",""
"org.mockito.ArgumentCaptor<org.springframework.ldap.core.AttributesMapper<java.lang.String>>","1",""
"java.util.function.BiFunction","1",""
"org.springframework.data.redis.core.RedisTemplate<java.lang.String","java.lang.Integer>","1",""
"org.springframework.data.redis.listener.RedisMessageListenerContainer","1",""
"org.mockito.ArgumentCaptor<java.util.Collection<org.springframework.data.redis.listener.ChannelTopic>>","1",""
"org.mockito.ArgumentCaptor<org.springframework.data.redis.connection.MessageListener>","1",""
"org.springframework.data.redis.core.ValueOperations<java.lang.String","java.lang.String>","2",""
"org.springframework.data.redis.core.RedisTemplate<java.lang.String","java.lang.String>","8",""
"org.springframework.data.redis.core.GeoOperations<java.lang.String","java.lang.String>","1",""
"org.springframework.data.redis.core.ListOperations<java.lang.String","java.lang.String>","1",""
"org.springframework.data.redis.core.ZSetOperations<java.lang.String","java.lang.String>","1",""
"org.springframework.data.redis.core.RedisTemplate<java.lang.String","?>","1",""
"org.springframework.data.redis.core.SetOperations<java.lang.String","java.lang.String>","2",""
"org.springframework.data.redis.core.HashOperations<java.lang.String","java.lang.String","java.lang.String>","1",""
"org.springframework.data.redis.connection.RedisConnectionFactory","2",""
"org.springframework.data.redis.connection.RedisConnection","2",""
"org.springframework.data.redis.core.RedisOperations<java.lang.String","java.lang.String>","1",""
"rx.Observable<org.web3j.protocol.core.methods.response.EthBlock>","4",""
"rx.Observable<org.web3j.protocol.core.methods.response.Transaction>","5",""
"org.web3j.protocol.Web3j","1",""
"rx.Subscription","1",""
"org.web3j.protocol.core.Request","2",""
"org.web3j.protocol.core.methods.response.Web3ClientVersion","3",""
"org.web3j.protocol.core.methods.response.NetVersion","1",""
"org.web3j.protocol.core.methods.response.Web3Sha3","1",""
"org.web3j.protocol.core.methods.response.NetListening","1",""
"org.web3j.protocol.core.methods.response.NetPeerCount","1",""
"org.web3j.protocol.core.methods.response.EthProtocolVersion","1",""
"org.web3j.protocol.core.methods.response.EthCoinbase","1",""
"org.web3j.protocol.core.methods.response.EthSyncing","1",""
"org.web3j.protocol.core.methods.response.EthMining","1",""
"org.web3j.protocol.core.methods.response.EthHashrate","1",""
"org.web3j.protocol.core.methods.response.EthGasPrice","1",""
"org.web3j.protocol.core.methods.response.EthAccounts","1",""
"org.web3j.protocol.core.methods.response.EthBlockNumber","1",""
"org.web3j.protocol.core.methods.response.EthGetBalance","1",""
"org.web3j.protocol.core.methods.response.EthGetStorageAt","1",""
"org.web3j.protocol.core.methods.response.EthGetTransactionCount","1",""
"org.web3j.protocol.core.methods.response.EthGetBlockTransactionCountByHash","1",""
"org.web3j.protocol.core.methods.response.EthGetBlockTransactionCountByNumber","1",""
"org.web3j.protocol.core.methods.response.EthGetUncleCountByBlockHash","1",""
"org.web3j.protocol.core.methods.response.EthGetUncleCountByBlockNumber","1",""
"org.web3j.protocol.core.methods.response.EthGetCode","1",""
"org.web3j.protocol.core.methods.response.EthSign","1",""
"org.web3j.protocol.core.methods.response.EthSendTransaction","3",""
"org.web3j.protocol.core.methods.response.EthCall","1",""
"org.web3j.protocol.core.methods.response.EthEstimateGas","1",""
"org.web3j.protocol.core.methods.response.EthBlock","3",""
"org.web3j.protocol.core.methods.response.EthBlock.Block","3",""
"org.web3j.protocol.core.methods.response.EthTransaction","3",""
"org.web3j.protocol.core.methods.response.Transaction","3",""
"org.web3j.protocol.core.methods.response.EthGetTransactionReceipt","1",""
"java.util.Optional","1",""
"org.web3j.protocol.core.methods.response.EthGetCompilers","1",""
"org.web3j.protocol.core.methods.response.EthCompileLLL","1",""
"org.web3j.protocol.core.methods.response.EthCompileSolidity","1",""
"org.web3j.protocol.core.methods.response.EthCompileSerpent","1",""
"org.web3j.protocol.core.methods.response.EthFilter","3",""
"org.web3j.protocol.core.methods.response.EthUninstallFilter","1",""
"org.web3j.protocol.core.methods.response.EthLog","3",""
"org.web3j.protocol.core.methods.response.EthGetWork","1",""
"org.web3j.protocol.core.methods.response.EthSubmitWork","1",""
"org.web3j.protocol.core.methods.response.EthSubmitHashrate","1",""
"org.web3j.protocol.core.methods.response.DbPutString","1",""
"org.web3j.protocol.core.methods.response.DbGetString","1",""
"org.web3j.protocol.core.methods.response.DbPutHex","1",""
"org.web3j.protocol.core.methods.response.DbGetHex","1",""
"org.web3j.protocol.core.methods.response.ShhPost","1",""
"org.web3j.protocol.core.methods.response.ShhVersion","1",""
"org.web3j.protocol.core.methods.response.ShhNewIdentity","1",""
"org.web3j.protocol.core.methods.response.ShhHasIdentity","1",""
"org.web3j.protocol.core.methods.response.ShhNewGroup","1",""
"org.web3j.protocol.core.methods.response.ShhAddToGroup","1",""
"org.web3j.protocol.core.methods.response.ShhNewFilter","1",""
"org.web3j.protocol.core.methods.response.ShhUninstallFilter","1",""
"org.web3j.protocol.core.methods.response.ShhMessages","2",""
"org.web3j.protocol.core.Response.Error","1",""
"rx.Observable<java.lang.String>","2",""
"org.web3j.quorum.Quorum","1",""
"org.web3j.quorum.methods.response.QuorumNodeInfo","1",""
"org.web3j.quorum.methods.response.CanonicalHash","1",""
"org.web3j.quorum.methods.response.Vote","1",""
"org.web3j.quorum.methods.response.MakeBlock","1",""
"org.web3j.protocol.core.methods.response.VoidResponse","2",""
"org.web3j.quorum.methods.response.BlockMaker","1",""
"org.web3j.quorum.methods.response.Voter","1",""
"org.web3j.quorum.methods.response.PrivatePayload","1",""
"rx.Observable<org.web3j.protocol.core.methods.response.Log>","1",""
"org.eclipse.jetty.websocket.api.Session","3",""
"org.eclipse.jetty.websocket.servlet.ServletUpgradeRequest","2",""
"org.eclipse.jetty.websocket.servlet.ServletUpgradeResponse","2",""
"java.util.Map","6",""
"org.eclipse.jetty.websocket.api.RemoteEndpoint","1",""
"java.util.concurrent.Future<java.lang.Void>","1",""
"org.eclipse.jetty.servlet.ServletContextHandler","1",""
"org.kie.internal.runtime.manager.InternalRuntimeManager","1",""
"org.kie.internal.runtime.manager.RuntimeEnvironment","1",""
"org.kie.server.services.api.KieContainerInstance","1",""
"org.kie.api.runtime.KieContainer","1",""
"javax.sql.DataSource","7",""
"java.sql.ResultSet","6",""
"java.lang.ClassLoader","3",""
"java.sql.Statement","2",""
"java.sql.SQLException","2",""
"java.net.URL","2",""
"","2",""
"javax.servlet.ServletConfig","1",""
"com.cloud.agent.properties.AgentProperties.Property<java.lang.String>","1",""
"com.cloud.agent.properties.AgentProperties.Property<java.lang.Integer>","1",""
"java.util.Properties","2",""
"com.cloud.user.AccountService","22",""
"com.cloud.user.User","11",""
"com.cloud.user.Account","67",""
"com.cloud.configuration.ConfigurationService","3",""
"com.cloud.dc.Vlan","1",""
"com.cloud.resource.ResourceService","6",""
"com.cloud.host.Host","44",""
"com.cloud.network.NetworkService","9",""
"com.cloud.network.PhysicalNetworkServiceProvider","1",""
"com.cloud.vm.UserVmService","4",""
"com.cloud.uservm.UserVm","7",""
"com.cloud.projects.Project","3",""
"com.cloud.projects.ProjectService","3",""
"com.cloud.storage.StorageService","2",""
"com.cloud.storage.ImageStore","2",""
"com.cloud.network.vpn.RemoteAccessVpnService","5",""
"com.cloud.network.VpnUser","3",""
"com.cloud.storage.VolumeApiService","4",""
"com.cloud.storage.Snapshot","6",""
"com.cloud.org.Cluster","2",""
"com.cloud.server.ManagementService","4",""
"com.cloud.vm.NicSecondaryIp","3",""
"com.cloud.utils.db.EntityManager","15",""
"com.cloud.dc.dao.DataCenterDao","35",""
"com.cloud.network.dao.NetworkDao","43",""
"com.cloud.dc.DataCenterVO","39",""
"com.cloud.network.dao.NetworkVO","68",""
"com.cloud.vm.VirtualMachineProfile","33",""
"com.cloud.vm.NicProfile","9",""
"com.cloud.template.VirtualMachineTemplate","2",""
"com.cloud.storage.StorageLayer","8",""
"com.cloud.utils.script.Script","11",""
"com.cloud.storage.StoragePool","41",""
"com.cloud.agent.api.CheckNetworkCommand","1",""
"java.util.List","15",""
"com.cloud.agent.manager.AgentManagerImpl","1",""
"com.cloud.resource.ServerResource","1",""
"com.cloud.host.dao.HostDao","36",""
"com.cloud.agent.Listener","1",""
"com.cloud.agent.api.Answer","17",""
"com.cloud.utils.nio.Link","6",""
"com.cloud.vm.VirtualMachineManagerImpl","2",""
"com.cloud.agent.AgentManager","46",""
"com.cloud.vm.dao.VMInstanceDao","23",""
"com.cloud.service.dao.ServiceOfferingDao","17",""
"com.cloud.storage.dao.VolumeDao","18",""
"com.cloud.vm.VMInstanceVO","33",""
"com.cloud.service.ServiceOfferingVO","19",""
"com.cloud.host.HostVO","60",""
"com.cloud.deploy.DataCenterDeployment","11",""
"com.cloud.storage.VolumeVO","15",""
"com.cloud.storage.dao.StoragePoolHostDao","8",""
"com.cloud.storage.dao.DiskOfferingDao","9",""
"com.cloud.vm.VirtualMachineGuru","3",""
"com.cloud.vm.VirtualMachine","14",""
"com.cloud.storage.StoragePoolHostVO","2",""
"com.cloud.storage.Volume","3",""
"com.cloud.storage.DiskOfferingVO","21",""
"com.cloud.network.guru.NetworkGuru","2",""
"com.cloud.offerings.NetworkOfferingVO","5",""
"com.cloud.vm.dao.NicDao","11",""
"com.cloud.network.NetworkModel","30",""
"com.cloud.vm.dao.NicSecondaryIpDao","3",""
"com.cloud.network.dao.NetworkServiceMapDao","8",""
"com.cloud.vm.dao.NicIpAliasDao","3",""
"com.cloud.network.dao.IPAddressDao","24",""
"com.cloud.dc.dao.VlanDao","13",""
"com.cloud.network.element.DhcpServiceProvider","2",""
"com.cloud.vm.NicVO","15",""
"com.cloud.network.Network","45",""
"com.cloud.utils.db.SearchBuilder<com.cloud.storage.StoragePoolTagVO>","1",""
"com.cloud.storage.dao.StoragePoolTagsDaoImpl","2",""
"com.cloud.storage.StoragePoolTagVO","2",""
"com.cloud.upgrade.dao.DatabaseAccessObject","1",""
"org.apache.log4j.Logger","3",""
"com.cloud.utils.db.TransactionLegacy","1",""
"com.cloud.usage.UsageStorageVO","1",""
"com.cloud.vm.dao.VMInstanceDaoImpl","1",""
"com.cloud.storage.dao.StoragePoolTagsDao","2",""
"com.cloud.agent.api.to.DataTO","5",""
"com.cloud.storage.StorageManager","16",""
"com.cloud.vm.VirtualMachineManager","13",""
"com.cloud.storage.dao.VMTemplatePoolDao","4",""
"java.util.Map<java.lang.String","com.cloud.storage.Storage.StoragePoolType>","1",""
"com.cloud.vm.UserVmManager","8",""
"com.cloud.user.ResourceLimitService","12",""
"com.cloud.user.AccountManager","68",""
"com.cloud.cluster.ClusteredAgentRebalanceService","1",""
"com.cloud.server.auth.UserAuthenticator","8",""
"com.cloud.template.TemplateManager","5",""
"com.cloud.server.ManagementServer","4",""
"com.cloud.resource.ResourceManager","18",""
"com.cloud.vm.dao.DomainRouterDao","11",""
"com.cloud.alert.AlertManager","8",""
"com.cloud.hypervisor.HypervisorGuruManager","4",""
"T","1",""
"com.cloud.storage.snapshot.SnapshotScheduler","2",""
"com.cloud.user.DomainManager","8",""
"com.cloud.storage.CreateSnapshotPayload","1",""
"com.cloud.storage.dao.SnapshotDao","5",""
"com.cloud.storage.SnapshotVO","3",""
"com.cloud.vm.snapshot.VMSnapshotVO","5",""
"com.cloud.vm.UserVmVO","24",""
"com.cloud.storage.GuestOSVO","8",""
"com.cloud.storage.GuestOSHypervisorVO","4",""
"com.cloud.agent.api.CreateVMSnapshotAnswer","1",""
"com.cloud.agent.api.VMSnapshotTO","5",""
"com.cloud.agent.api.RevertToVMSnapshotAnswer","1",""
"com.cloud.agent.api.DeleteVMSnapshotAnswer","1",""
"com.cloud.storage.dao.GuestOSDao","12",""
"com.cloud.storage.dao.GuestOSHypervisorDao","2",""
"com.cloud.vm.dao.UserVmDao","27",""
"com.cloud.vm.snapshot.dao.VMSnapshotDao","6",""
"com.cloud.storage.snapshot.SnapshotManager","3",""
"com.cloud.user.dao.AccountDao","28",""
"com.cloud.user.dao.UserDao","14",""
"com.cloud.domain.dao.DomainDao","24",""
"com.cloud.usage.dao.UsageDao","1",""
"com.cloud.utils.component.PluggableService","1",""
"com.cloud.certificate.dao.CrlDao","2",""
"com.cloud.dc.dao.DedicatedResourceDao","6",""
"com.cloud.dc.dao.HostPodDao","12",""
"com.cloud.dc.dao.ClusterDao","10",""
"com.cloud.deploy.DeploymentPlan","17",""
"com.cloud.deploy.DeployDestination","24",""
"com.cloud.hypervisor.kvm.resource.LibvirtComputingResource","5",""
"com.cloud.agent.api.to.VirtualMachineTO","39",""
"com.cloud.hypervisor.kvm.resource.LibvirtVMDef","8",""
"org.libvirt.Domain","17",""
"org.libvirt.Connect","45",""
"org.libvirt.MemoryStatistic","1",""
"com.cloud.hypervisor.kvm.resource.wrapper.LibvirtUtilitiesHelper","69",""
"org.libvirt.DomainInfo","4",""
"com.cloud.agent.resource.virtualnetwork.VirtualRoutingResource","9",""
"com.cloud.hypervisor.kvm.storage.KVMStoragePoolManager","46",""
"com.cloud.agent.api.to.NicTO","34",""
"com.cloud.agent.api.to.DiskTO","6",""
"com.cloud.hypervisor.kvm.resource.VifDriver","8",""
"com.cloud.hypervisor.kvm.resource.LibvirtVMDef.InterfaceDef","11",""
"com.cloud.hypervisor.kvm.resource.LibvirtVMDef.DiskDef","1",""
"com.cloud.vm.DiskProfile","5",""
"com.cloud.agent.api.to.StorageFilerTO","14",""
"com.cloud.hypervisor.kvm.storage.KVMStoragePool","43",""
"com.cloud.hypervisor.kvm.storage.KVMPhysicalDisk","26",""
"com.cloud.agent.api.to.DataStoreTO","5",""
"com.cloud.network.PhysicalNetworkSetupInfo","4",""
"com.cloud.hypervisor.kvm.resource.KVMHAMonitor","2",""
"com.cloud.hypervisor.kvm.resource.KVMHABase.NfsStoragePool","1",""
"com.cloud.agent.api.SecurityGroupRulesCmd.IpPortAndProto","8",""
"com.cloud.storage.template.TemplateLocation","4",""
"com.cloud.storage.template.Processor","4",""
"com.cloud.storage.template.Processor.FormatInfo","3",""
"org.libvirt.StorageVol","2",""
"com.cloud.storage.resource.StorageSubsystemCommandHandler","2",""
"com.cloud.hypervisor.kvm.resource.wrapper.LibvirtScaleVmCommandWrapper","1",""
"com.cloud.agent.api.ScaleVmCommand","2",""
"org.libvirt.LibvirtException","1",""
"java.lang.Exception","1",""
"com.cloud.hypervisor.kvm.storage.LibvirtStoragePool","1",""
"com.cloud.hypervisor.kvm.storage.KVMStorageProcessor","1",""
"com.cloud.hypervisor.kvm.storage.LibvirtStorageAdaptor","3",""
"org.libvirt.StoragePool","3",""
"org.libvirt.NodeInfo","1",""
"com.cloud.hypervisor.guru.VmwareVmImplementer","2",""
"com.cloud.dc.ClusterDetailsDao","8",""
"com.cloud.hypervisor.vmware.dao.VmwareDatacenterDao","2",""
"com.cloud.hypervisor.vmware.dao.VmwareDatacenterZoneMapDao","2",""
"com.cloud.host.dao.HostDetailsDao","6",""
"com.cloud.cluster.ClusterManager","2",""
"com.cloud.secstorage.CommandExecLogDao","1",""
"com.cloud.network.dao.CiscoNexusVSMDeviceDao","2",""
"com.cloud.dc.dao.ClusterVSMMapDao","2",""
"com.cloud.hypervisor.vmware.dao.LegacyZoneDao","1",""
"com.cloud.cluster.dao.ManagementServerHostPeerDao","1",""
"com.cloud.server.ConfigurationServer","5",""
"com.cloud.hypervisor.dao.HypervisorCapabilitiesDao","2",""
"com.cloud.event.dao.EventDao","5",""
"com.cloud.storage.ImageStoreDetailsUtil","1",""
"com.cloud.api.query.dao.TemplateJoinDao","2",""
"com.cloud.vm.dao.UserVmCloneSettingDao","1",""
"com.cloud.dc.dao.VsphereStoragePolicyDao","1",""
"com.cloud.hypervisor.vmware.manager.VmwareManagerImpl","2",""
"java.util.Map<java.lang.String","java.lang.String>","2",""
"com.cloud.storage.resource.VmwareStorageProcessor","1",""
"com.cloud.storage.resource.VmwareStorageSubsystemCommandHandler","1",""
"com.cloud.hypervisor.vmware.resource.VmwareResource","2",""
"com.cloud.hypervisor.vmware.util.VmwareContext","4",""
"com.cloud.hypervisor.vmware.mo.VmwareHypervisorHost","1",""
"com.cloud.hypervisor.vmware.mo.VirtualMachineMO","2",""
"com.cloud.agent.api.to.NfsTO","4",""
"com.cloud.agent.api.to.VolumeTO","11",""
"com.cloud.hypervisor.vmware.mo.DatacenterMO","2",""
"com.cloud.hypervisor.vmware.mo.HostMO","1",""
"com.cloud.hypervisor.vmware.util.VmwareClient","4",""
"com.cloud.agent.api.MigrateWithStorageAnswer","4",""
"com.cloud.hypervisor.XenServerGuru","1",""
"com.cloud.agent.api.Command","1",""
"com.cloud.hypervisor.xenserver.discoverer.XcpServerDiscoverer","2",""
"com.cloud.storage.dao.VMTemplateDao","12",""
"com.cloud.storage.VMTemplateVO","17",""
"com.cloud.hypervisor.xenserver.resource.Xenserver625StorageProcessor","1",""
"com.cloud.hypervisor.xenserver.resource.CitrixResourceBase","6",""
"com.xensource.xenapi.Connection","63",""
"com.cloud.hypervisor.xenserver.resource.XsHost","19",""
"com.xensource.xenapi.SR","31",""
"com.xensource.xenapi.PBD","7",""
"com.xensource.xenapi.Host","9",""
"com.xensource.xenapi.Host.Record","2",""
"com.xensource.xenapi.SR.Record","2",""
"com.cloud.agent.api.StoragePoolInfo","3",""
"com.cloud.agent.api.StartupStorageCommand","1",""
"com.cloud.agent.api.to.SwiftTO","3",""
"com.cloud.agent.api.RebootAnswer","1",""
"com.cloud.agent.api.storage.CreateAnswer","1",""
"com.cloud.storage.VMTemplateStorageResourceAssoc","1",""
"com.cloud.host.HostEnvironment","3",""
"org.apache.xmlrpc.client.XmlRpcClient","1",""
"com.xensource.xenapi.Network","23",""
"com.cloud.hypervisor.xenserver.resource.XsLocalNetwork","7",""
"com.xensource.xenapi.PIF","1",""
"com.xensource.xenapi.PIF.Record","1",""
"com.cloud.hypervisor.xenserver.resource.wrapper.xenbase.XenServerUtilitiesHelper","3",""
"com.cloud.utils.Pair","2",""
"com.xensource.xenapi.Pool","1",""
"com.xensource.xenapi.Pool.Record","1",""
"com.xensource.xenapi.VM","1",""
"com.xensource.xenapi.VMGuestMetrics","1",""
"com.xensource.xenapi.VMGuestMetrics.Record","1",""
"com.cloud.hypervisor.xenserver.resource.XcpServerResource","1",""
"com.cloud.hypervisor.xenserver.resource.XenServer610Resource","1",""
"com.xensource.xenapi.VDI","7",""
"com.xensource.xenapi.VIF","2",""
"com.xensource.xenapi.Task","1",""
"com.cloud.hypervisor.xenserver.resource.wrapper.xenbase.CitrixMigrateCommandWrapper","1",""
"com.cloud.hypervisor.xenserver.resource.XenServer56FP1Resource","1",""
"com.cloud.hypervisor.xenserver.resource.XenServer620SP1Resource","1",""
"com.cloud.hypervisor.xenserver.resource.XenServer56Resource","1",""
"com.cloud.utils.ExecutionResult","2",""
"com.cloud.kubernetes.version.KubernetesVersionService","1",""
"com.cloud.kubernetes.version.dao.KubernetesSupportedVersionDao","1",""
"com.cloud.kubernetes.cluster.dao.KubernetesClusterDao","1",""
"com.cloud.template.TemplateApiService","2",""
"com.cloud.utils.db.SearchBuilder","4",""
"com.cloud.utils.db.SearchCriteria","6",""
"com.cloud.kubernetes.version.KubernetesSupportedVersionVO","7",""
"com.cloud.api.query.vo.TemplateJoinVO","1",""
"com.cloud.kubernetes.cluster.KubernetesClusterVO","1",""
"org.apache.commons.httpclient.HttpClient","2",""
"org.apache.commons.httpclient.params.HttpClientParams","1",""
"org.apache.commons.httpclient.methods.GetMethod","5",""
"org.apache.commons.httpclient.methods.PostMethod","5",""
"org.apache.commons.httpclient.Header","4",""
"org.apache.commons.httpclient.methods.PutMethod","5",""
"org.apache.commons.httpclient.methods.DeleteMethod","3",""
"com.cloud.network.vpc.dao.VpcDao","4",""
"com.cloud.network.dao.BigSwitchBcfDao","1",""
"com.cloud.network.dao.FirewallRulesDao","7",""
